Station_ID,Total_Count
1460,188422.0
1461,95583.0
1462,0.0
1463,93845.0
1464,51021.0
1465,136455.0
1466,0.0
1467,37719.0
1468,0.0
1469,471509.0
1470,0.0
1471,318844.0
1472,106875.0
1473,172771.0
1474,186870.0
1475,173902.0
1476,0.0
1477,118211.0
1478,57014.0
1479,105183.0
1480,0.0
1481,113094.0
1482,264627.0
1483,361795.0
1484,79216.0
1485,572261.0
1486,159788.0
1487,280838.0
1488,184624.0
1489,155201.0
1490,310462.0
1491,0.0
1492,220901.0
1493,0.0
1494,109627.0
1495,169471.0
1496,797712.0
1497,0.0
1498,94758.0
1499,187375.0
1500,0.0
1501,2775.0
1502,104517.0
1503,271298.0
1504,241977.0
1505,135420.0
1506,184093.0
1507,0.0
1508,41380.0
1509,0.0
1510,131746.0
1511,259794.0
1512,459720.0
1513,0.0
1514,117059.0
1515,151853.0
1516,71988.0
1517,221084.0
1518,109245.0
1519,288788.0
1520,196938.0
1521,134620.0
1522,138494.0
1523,201537.0
1524,0.0
1525,226988.0
1526,0.0
1527,73092.0
1528,155431.0
1529,299630.0
1530,58404.0
1531,0.0
1532,222756.0
1533,114665.0
1534,0.0
1535,448737.0
1536,139460.0
1537,0.0
1538,368863.0
1539,0.0
1540,70207.0
1541,0.0
1542,0.0
1543,114821.0
1544,450114.0
1545,193166.0
1546,150324.0
1547,220306.0
1548,0.0
1549,0.0
1550,0.0
1551,172580.0
1552,0.0
1553,257447.0
1554,0.0
1555,158666.0
1556,213599.0
1557,0.0
1558,0.0
1559,118432.0
1560,0.0
1561,213536.0
1562,472971.0
1563,325604.0
1564,0.0
1565,243313.0
1566,584689.0
1567,197573.0
1568,0.0
1569,0.0
1570,110442.0
1571,79819.0
1572,0.0
1573,0.0
1574,0.0
1575,584393.0
1576,269116.0
1577,0.0
1578,67843.0
1579,542158.0
1580,52851.0
1581,59613.0
1582,165779.0
1583,160900.0
1584,0.0
1585,190269.0
1586,115254.0
1587,101886.0
1588,0.0
1589,30194.0
1590,0.0
1591,139039.0
1592,185091.0
1593,107358.0
1594,491619.0
1595,127644.0
1596,29732.0
1597,154036.0
1598,0.0
1599,613306.0
1600,260730.0
1601,0.0
1602,92461.0
1603,330524.0
1604,152558.0
1605,0.0
1606,128237.0
1607,330420.0
1608,0.0
1609,106614.0
1610,291998.0
1611,0.0
1612,210761.0
1613,119908.0
1614,0.0
1615,48498.0
1616,516172.0
1617,346214.0
1618,237893.0
1619,0.0
1620,43922.0
1621,282625.0
1622,0.0
1623,39742.0
1624,358726.0
1625,218939.0
1626,10536.0
1627,255055.0
1628,166042.0
1629,140854.0
1630,31488.0
1631,235548.0
1632,98961.0
1633,530398.0
1634,0.0
1635,318513.0
1636,325895.0
1637,31878.0
1638,270051.0
1639,208026.0
1640,92439.0
1641,0.0
1642,0.0
1643,51578.0
1644,181149.0
1645,137175.0
1646,181435.0
1647,0.0
1648,641674.0
1649,0.0
1650,0.0
1651,108701.0
1652,165971.0
1653,350952.0
1654,0.0
1655,0.0
1656,142218.0
1657,198234.0
1658,0.0
1659,372440.0
1660,0.0
1661,265436.0
1662,222550.0
1663,251860.0
1664,0.0
1665,0.0
1666,26977.0
1667,0.0
1668,344569.0
1669,82153.0
1670,286139.0
1671,21461.0
1672,88758.0
1673,322710.0
1674,231267.0
1675,0.0
1676,54879.0
1677,0.0
1678,52313.0
1679,0.0
1680,0.0
1681,86511.0
1682,0.0
1683,117820.0
1684,984742.0
1685,0.0
1686,0.0
1687,0.0
1688,190846.0
1689,0.0
1690,55035.0
1691,0.0
1692,465332.0
1693,0.0
1694,170318.0
1695,0.0
1696,68250.0
1697,151148.0
1698,0.0
1699,0.0
1700,37297.0
1701,390665.0
1702,178273.0
1703,244580.0
1704,0.0
1705,99947.0
1706,559324.0
1707,33485.0
1708,94227.0
1709,342974.0
1710,183615.0
1711,0.0
1712,0.0
1713,233648.0
1714,165999.0
1715,79766.0
1716,0.0
1717,192985.0
1718,44289.0
1719,367439.0
1720,0.0
1721,0.0
1722,262513.0
1723,236593.0
1724,0.0
1725,169705.0
1726,226480.0
1727,304495.0
1728,81932.0
1729,362855.0
1730,325677.0
1731,264586.0
1732,131128.0
1733,189838.0
1734,438437.0
1735,0.0
1736,340616.0
1737,212334.0
1738,250928.0
1739,0.0
1740,165414.0
1741,944044.0
1742,316512.0
1743,116368.0
1744,589768.0
1745,105893.0
1746,116068.0
1747,248014.0
1748,37426.0
1749,0.0
1750,0.0
1751,503134.0
1752,0.0
1753,165748.0
1754,273807.0
1755,83766.0
1756,180133.0
1757,312109.0
1758,66758.0
1759,211265.0
1760,280063.0
1761,56965.0
1762,47703.0
1763,0.0
1764,283043.0
1765,302980.0
1766,0.0
1767,0.0
1768,221514.0
1769,0.0
1770,65668.0
1771,211275.0
1772,69765.0
1773,57601.0
1774,235214.0
1775,92312.0
1776,294040.0
1777,0.0
1778,130347.0
1779,553936.0
1780,28946.0
1781,179997.0
1782,332994.0
